event_id,user_id,user_age,user_gender,user_region,subscription_type,signup_date,last_active,device,session_id,content_id,title,content_type,primary_genre,genres,language,release_year,duration_min,director,main_cast,description,avg_rating,user_rating,watch_time_min,watch_percentage,completed,watch_date,play_count,is_original,popularity_rank,imdb_score,maturity_rating,tags_count,num_seasons,episodes,recommendation_source,churn_label,social_shares,watch_start_time,audio_languages,subtitles,bitrate_kbps,network,resolution,mood_tag,metadata_text
ev_00592,user_0095,30,Female,MH,Free,15-09-2019,19-08-2024,Web,sess_10317,content_0181,Title 20 S4,Series,Drama,Fantasy,Tamil,2000,53,Director_83,"Actor_243,Actor_401,Actor_389,Actor_188",A drama piece about space.,3.7,2.2,53,100,1,05-08-2024,7,1,391,7.8,15+,10,7,56,editor_pick,0,4,05-08-2024 16:34,English,Yes,3000,3G,1080p,Thrilling,Title 20 S4 | Drama | Director_83 | Tamil
ev_00593,user_0063,27,Female,TN,Premium,09-09-2017,25-05-2023,GameConsole,sess_39154,content_0170,Title 40 S3,Series,Drama,Animation|Documentary|Horror,English,2009,48,Director_90,"Actor_74,Actor_422",A drama piece about friendship.,7.9,2.9,12,25,0,15-05-2023,2,1,322,7.3,U,10,2,18,personalized,0,0,15-05-2023 00:08,Hindi,No,2000,5G,720p,Dark,Title 40 S3 | Drama | Director_90 | English
ev_00594,user_0173,32,Female,RJ,Free,05-11-2020,24-05-2023,Web,sess_36873,content_0191,Title 272 S3,Series,Romance,Action,Tamil,2012,55,Director_60,"Actor_33,Actor_434,Actor_263,Actor_397",A romance piece about space.,6.2,,55,100,1,12-05-2023,5,0,139,5.3,U,6,2,14,personalized,0,5,12-05-2023 19:37,"Telugu,English",No,3000,3G,4K,Thrilling,Title 272 S3 | Romance | Director_60 | Tamil
ev_00595,user_0129,55,Other,UP,Basic,25-01-2021,09-06-2023,Mobile,sess_64680,content_0155,Title 291 S4,Movie,Horror,Drama,Korean,2019,133,Director_20,"Actor_203,Actor_412",A horror piece about love.,2.9,6.2,133,100,1,25-05-2023,7,1,661,5.1,15+,11,0,1,personalized,0,3,25-05-2023 11:00,"Korean,Tamil",No,1500,4G,720p,Suspense,Title 291 S4 | Horror | Director_20 | Korean
ev_00596,user_0318,39,Other,KA,Free,16-10-2021,13-01-2024,SmartTV,sess_43469,content_0188,Title 221 S3,Movie,Drama,Sci-Fi,Spanish,2014,106,Director_67,"Actor_414,Actor_272,Actor_439,Actor_68",A drama piece about mystery.,7.3,4.7,106,100,1,28-12-2023,5,0,533,3.4,18+,4,0,1,organic,0,3,28-12-2023 00:34,Korean,No,2000,4G,480p,Heartwarming,Title 221 S3 | Drama | Director_67 | Spanish
ev_00597,user_0344,65,Other,TN,Standard,20-01-2018,28-07-2024,Mobile,sess_39273,content_0007,Title 126 S4,Movie,Drama,Romance|Animation|Action,Hindi,2016,125,Director_8,"Actor_24,Actor_409",A drama piece about crime.,4.8,6.5,10,8,0,01-07-2024,1,0,1196,7.6,U,9,0,1,personalized,0,3,01-07-2024 04:36,"Tamil,Hindi",No,800,5G,1080p,Heartwarming,Title 126 S4 | Drama | Director_8 | Hindi
ev_00598,user_0019,22,Other,WB,Standard,07-07-2021,17-08-2024,Mobile,sess_42927,content_0133,Title 139 S5,Movie,Romance,Drama|Fantasy,Hindi,2011,116,Director_97,"Actor_154,Actor_261,Actor_499,Actor_8",A romance piece about space.,4.8,9.6,104,89.7,0,09-08-2024,1,0,288,6.9,18+,0,0,1,organic,0,0,09-08-2024 07:57,Tamil,Yes,1500,WiFi,480p,Heartwarming,Title 139 S5 | Romance | Director_97 | Hindi
ev_00599,user_0233,21,Other,KA,Standard,09-09-2018,20-05-2023,SmartTV,sess_96023,content_0235,Title 160 S2,Movie,Thriller,Animation,French,2014,137,Director_61,"Actor_273,Actor_224,Actor_236",A thriller piece about mystery.,6.8,,35,25.5,0,27-04-2023,5,0,1862,7.1,UA,3,0,1,organic,0,2,27-04-2023 21:53,"French,Spanish",No,800,3G,720p,Dark,Title 160 S2 | Thriller | Director_61 | French
ev_00600,user_0331,47,Other,DL,Standard,01-06-2022,17-08-2023,Web,sess_22931,content_0045,Title 113 S2,Series,Drama,Documentary|Horror|Sci-Fi,French,2019,58,Director_36,"Actor_236,Actor_216",A drama piece about family.,5.9,,58,100,1,03-08-2023,3,0,1728,6.5,U,5,2,24,editor_pick,0,1,03-08-2023 10:03,Telugu,No,1500,WiFi,4K,Thrilling,Title 113 S2 | Drama | Director_36 | French
ev_00601,user_0065,33,Other,AP,Free,01-06-2020,15-05-2024,GameConsole,sess_99038,content_0249,Title 12 S4,Movie,Thriller,Fantasy,French,2004,76,Director_84,"Actor_61,Actor_231,Actor_320,Actor_258",A thriller piece about space.,2.7,2.5,33,43.4,0,27-04-2024,7,0,648,7.9,18+,0,0,1,personalized,0,2,27-04-2024 02:24,"Telugu,Korean",No,1500,5G,480p,Thrilling,Title 12 S4 | Thriller | Director_84 | French
ev_00602,user_0178,28,Other,TN,Standard,23-06-2022,21-07-2024,GameConsole,sess_37537,content_0031,Title 21 S4,Movie,Fantasy,Comedy|Documentary|Animation,Tamil,2015,174,Director_8,"Actor_190,Actor_262,Actor_312",A fantasy piece about family.,7.5,4.6,15,8.6,0,17-07-2024,4,0,1076,3.1,UA,0,0,1,personalized,0,3,17-07-2024 23:15,Hindi,Yes,4500,4G,1080p,Educational,Title 21 S4 | Fantasy | Director_8 | Tamil
ev_00603,user_0237,58,Other,KA,Free,19-05-2021,01-03-2024,Mobile,sess_88117,content_0023,Title 281 S5,Movie,Action,Horror|Animation|Sci-Fi,Korean,2020,45,Director_66,"Actor_418,Actor_414",A action piece about love.,7,9.2,38,84.4,0,02-02-2024,4,0,986,7.7,UA,6,0,1,personalized,0,5,02-02-2024 14:54,"Spanish,Telugu",Yes,1200,WiFi,480p,Heartwarming,Title 281 S5 | Action | Director_66 | Korean
ev_00604,user_0192,27,Other,WB,Basic,01-01-2018,01-08-2025,Mobile,sess_38576,content_0160,Title 168 S4,Series,Horror,Thriller|Animation|Documentary,Tamil,2022,38,Director_2,"Actor_227,Actor_121,Actor_379,Actor_52",A horror piece about family.,3.7,,9,23.7,0,09-07-2025,6,0,902,7.1,U,5,3,15,personalized,0,2,09-07-2025 09:33,"English,Tamil",No,3000,5G,480p,Feel-good,Title 168 S4 | Horror | Director_2 | Tamil
ev_00605,user_0338,53,Female,KA,Standard,30-05-2018,30-03-2025,GameConsole,sess_79968,content_0158,Title 33 S3,Series,Drama,Comedy|Action|Thriller,French,2010,13,Director_26,"Actor_275,Actor_228,Actor_59,Actor_167",A drama piece about crime.,7.8,,13,100,1,06-03-2025,8,0,1799,8.2,18+,8,1,6,organic,0,2,06-03-2025 14:33,"Tamil,Telugu",No,3000,WiFi,480p,Dark,Title 33 S3 | Drama | Director_26 | French
ev_00606,user_0369,21,Other,MH,Standard,08-12-2018,26-05-2024,Web,sess_57979,content_0039,Title 217 S4,Series,Drama,Sci-Fi,Hindi,2004,49,Director_41,"Actor_112,Actor_389,Actor_256,Actor_260",A drama piece about crime.,4,6.2,49,100,1,25-05-2024,3,0,1357,5.6,U,8,7,84,trending,0,0,25-05-2024 11:18,"French,Korean",No,4500,5G,720p,Dark,Title 217 S4 | Drama | Director_41 | Hindi
ev_00607,user_0028,53,Female,TN,Standard,17-06-2022,19-08-2025,SmartTV,sess_37171,content_0082,Title 154 S1,Series,Documentary,Horror,Tamil,2020,57,Director_33,"Actor_299,Actor_222",A documentary piece about family.,5.2,,40,70.2,0,21-07-2025,5,0,797,4.1,U,5,10,90,personalized,0,2,21-07-2025 20:48,Telugu,Yes,2000,4G,1080p,Feel-good,Title 154 S1 | Documentary | Director_33 | Tamil
ev_00608,user_0056,31,Other,DL,Standard,01-12-2019,04-01-2025,SmartTV,sess_87437,content_0258,Title 83 S2,Movie,Horror,Comedy|Sci-Fi|Animation,French,2009,45,Director_30,"Actor_429,Actor_141,Actor_342",A horror piece about friendship.,5.2,,4,8.9,0,23-12-2024,5,0,53,7.4,UA,9,0,1,trending,0,5,23-12-2024 08:14,Korean,Yes,1200,3G,1080p,Educational,Title 83 S2 | Horror | Director_30 | French
ev_00609,user_0345,70,Male,UP,Premium,12-09-2022,04-01-2023,SmartTV,sess_28291,content_0206,Title 295 S5,Series,Action,Horror,Hindi,2013,34,Director_58,"Actor_64,Actor_308,Actor_383,Actor_194",A action piece about friendship.,5.4,,26,76.5,0,02-01-2023,1,0,276,7.8,UA,2,4,32,personalized,0,5,02-01-2023 14:56,"Spanish,Hindi",No,2000,WiFi,480p,Feel-good,Title 295 S5 | Action | Director_58 | Hindi
ev_00610,user_0396,61,Male,UP,Premium,16-07-2021,21-03-2023,SmartTV,sess_70020,content_0077,Title 232 S5,Movie,Documentary,Romance,Tamil,2012,50,Director_36,"Actor_14,Actor_316,Actor_85",A documentary piece about adventure.,4.2,,3,6,0,06-03-2023,5,0,287,8.2,18+,0,0,1,organic,0,3,06-03-2023 07:26,Spanish,No,4500,3G,1080p,Suspense,Title 232 S5 | Documentary | Director_36 | Tamil
ev_00611,user_0227,27,Other,KA,Standard,25-10-2017,20-07-2023,SmartTV,sess_53846,content_0012,Title 81 S2,Series,Fantasy,Romance|Comedy,Tamil,2019,12,Director_4,"Actor_475,Actor_440",A fantasy piece about family.,8.9,1,1,8.3,0,03-07-2023,5,0,1597,4.7,15+,8,7,77,organic,0,0,03-07-2023 10:15,"Korean,Hindi",Yes,800,WiFi,1080p,Suspense,Title 81 S2 | Fantasy | Director_4 | Tamil
ev_00612,user_0018,43,Male,WB,Basic,06-01-2019,26-01-2023,Mobile,sess_47947,content_0295,Title 43 S3,Series,Romance,Thriller|Action|Documentary,English,2003,26,Director_90,"Actor_270,Actor_265,Actor_239,Actor_302",A romance piece about family.,4.7,8.9,26,100,1,09-01-2023,7,0,871,3.6,UA,0,9,81,personalized,1,0,09-01-2023 10:39,Spanish,Yes,1500,4G,480p,Suspense,Title 43 S3 | Romance | Director_90 | English
ev_00613,user_0126,25,Male,UP,Standard,16-12-2018,28-12-2023,Mobile,sess_69525,content_0224,Title 222 S4,Series,Action,Comedy|Drama|Fantasy,Korean,2017,14,Director_71,"Actor_50,Actor_24,Actor_315,Actor_344",A action piece about friendship.,6.9,3.7,2,14.3,0,05-12-2023,1,0,293,8.2,UA,3,2,18,editor_pick,0,3,05-12-2023 01:08,Hindi,Yes,800,5G,4K,Suspense,Title 222 S4 | Action | Director_71 | Korean
ev_00614,user_0331,33,Male,MH,Free,17-09-2022,25-11-2023,GameConsole,sess_87178,content_0013,Title 172 S1,Series,Action,Romance,French,2003,16,Director_38,"Actor_14,Actor_207",A action piece about friendship.,5.9,1.7,5,31.2,0,24-11-2023,7,0,870,8.4,UA,11,9,54,organic,0,4,24-11-2023 04:27,French,Yes,800,WiFi,4K,Dark,Title 172 S1 | Action | Director_38 | French
ev_00615,user_0007,62,Female,MH,Basic,05-09-2020,01-02-2024,Tablet,sess_25301,content_0046,Title 15 S1,Movie,Comedy,Thriller,Tamil,2017,98,Director_27,"Actor_295,Actor_52",A comedy piece about adventure.,4.1,2.6,98,100,1,23-01-2024,6,0,1705,8.2,15+,5,0,1,organic,0,4,23-01-2024 15:06,"Korean,English",Yes,1500,3G,4K,Dark,Title 15 S1 | Comedy | Director_27 | Tamil
ev_00616,user_0360,39,Female,UP,Basic,13-10-2017,22-12-2023,Web,sess_33273,content_0155,Title 90 S1,Series,Thriller,Fantasy|Animation,French,2007,27,Director_85,"Actor_91,Actor_319,Actor_242",A thriller piece about family.,4.1,8,7,25.9,0,09-12-2023,2,0,548,5.9,18+,2,6,42,trending,0,0,09-12-2023 09:05,"Korean,Tamil",Yes,1200,3G,1080p,Dark,Title 90 S1 | Thriller | Director_85 | French
ev_00617,user_0233,57,Female,TN,Basic,29-01-2018,24-02-2025,Tablet,sess_42747,content_0113,Title 227 S3,Series,Sci-Fi,Documentary|Thriller|Animation,Hindi,2017,47,Director_90,"Actor_66,Actor_391,Actor_325,Actor_451",A sci-fi piece about family.,6.5,,11,23.4,0,04-02-2025,7,0,1012,8.5,UA,4,2,18,personalized,0,1,04-02-2025 21:20,Tamil,No,1200,WiFi,4K,Thrilling,Title 227 S3 | Sci-Fi | Director_90 | Hindi
ev_00618,user_0176,26,Female,UP,Free,18-02-2020,24-07-2025,Mobile,sess_81614,content_0233,Title 257 S4,Movie,Animation,Sci-Fi,Korean,2003,120,Director_94,"Actor_152,Actor_290",A animation piece about friendship.,6.6,6.5,120,100,1,29-06-2025,2,0,208,5.4,UA,11,0,1,personalized,1,1,29-06-2025 12:57,Telugu,Yes,800,4G,1080p,Thrilling,Title 257 S4 | Animation | Director_94 | Korean
ev_00619,user_0233,65,Male,UP,Free,24-08-2020,03-03-2025,Web,sess_49039,content_0017,Title 217 S4,Movie,Horror,Sci-Fi,French,2008,166,Director_27,Actor_68,A horror piece about love.,9.4,2.8,12,7.2,0,25-02-2025,3,0,1534,6.5,UA,6,0,1,trending,0,4,25-02-2025 03:42,"Hindi,French",No,800,5G,4K,Thrilling,Title 217 S4 | Horror | Director_27 | French
ev_00620,user_0352,51,Female,KA,Premium,15-07-2021,24-09-2024,Mobile,sess_24540,content_0223,Title 259 S1,Movie,Action,Sci-Fi|Animation|Romance,Spanish,2014,42,Director_80,"Actor_232,Actor_345,Actor_14,Actor_211",A action piece about crime.,8.7,4,39,92.9,1,06-09-2024,6,1,1609,7.6,U,1,0,1,personalized,0,5,06-09-2024 19:58,Korean,Yes,1200,5G,720p,Suspense,Title 259 S1 | Action | Director_80 | Spanish
ev_00621,user_0192,15,Male,KA,Free,28-11-2017,15-04-2023,GameConsole,sess_42905,content_0188,Title 140 S2,Series,Sci-Fi,Thriller|Romance,Spanish,2003,28,Director_6,"Actor_46,Actor_373,Actor_32",A sci-fi piece about love.,8.6,2.9,28,100,1,17-03-2023,5,1,1185,6.9,U,12,1,4,trending,0,4,17-03-2023 19:10,"Korean,Telugu",Yes,2000,4G,480p,Thrilling,Title 140 S2 | Sci-Fi | Director_6 | Spanish
ev_00622,user_0369,63,Female,KA,Basic,19-12-2017,13-03-2024,Web,sess_18045,content_0163,Title 21 S2,Series,Action,Thriller,Tamil,2016,57,Director_120,"Actor_155,Actor_284,Actor_134",A action piece about adventure.,9.5,2.8,57,100,1,11-03-2024,2,0,421,8.5,18+,0,2,18,trending,1,0,11-03-2024 06:56,Korean,Yes,3000,WiFi,480p,Dark,Title 21 S2 | Action | Director_120 | Tamil
ev_00623,user_0254,52,Male,WB,Basic,14-02-2020,16-08-2023,Web,sess_67165,content_0074,Title 238 S1,Movie,Horror,Comedy|Romance|Animation,English,2004,156,Director_59,"Actor_163,Actor_70,Actor_466",A horror piece about friendship.,9,9.4,109,69.9,0,07-08-2023,7,0,385,6.6,UA,8,0,1,trending,1,5,07-08-2023 12:56,Korean,No,1200,5G,720p,Feel-good,Title 238 S1 | Horror | Director_59 | English
ev_00624,user_0304,42,Other,RJ,Standard,06-09-2017,13-07-2023,Tablet,sess_52359,content_0233,Title 146 S1,Movie,Thriller,Documentary,Hindi,2010,33,Director_53,"Actor_495,Actor_339,Actor_95,Actor_199",A thriller piece about love.,5.3,4.1,8,24.2,0,21-06-2023,1,0,285,6.8,15+,7,0,1,trending,0,4,21-06-2023 20:23,"Spanish,Korean",No,2000,3G,1080p,Thrilling,Title 146 S1 | Thriller | Director_53 | Hindi
ev_00625,user_0391,13,Female,RJ,Standard,10-10-2020,23-07-2025,Tablet,sess_29089,content_0224,Title 114 S1,Movie,Documentary,Animation,French,2022,107,Director_56,"Actor_179,Actor_481,Actor_340,Actor_470",A documentary piece about friendship.,4,5.5,20,18.7,0,26-06-2025,3,1,799,5.4,15+,6,0,1,organic,0,0,26-06-2025 22:38,English,No,4500,WiFi,480p,Dark,Title 114 S1 | Documentary | Director_56 | French
ev_00626,user_0189,22,Other,KA,Basic,19-02-2022,09-03-2023,SmartTV,sess_98121,content_0060,Title 194 S5,Series,Action,Drama|Horror,Telugu,2024,16,Director_113,Actor_2,A action piece about crime.,9.4,5.9,16,100,1,02-03-2023,1,0,967,5.4,UA,8,2,10,organic,0,1,02-03-2023 06:10,Spanish,Yes,1500,4G,1080p,Heartwarming,Title 194 S5 | Action | Director_113 | Telugu
ev_00627,user_0128,21,Male,WB,Standard,12-12-2019,03-05-2023,Tablet,sess_25133,content_0222,Title 80 S5,Movie,Documentary,Animation|Romance|Drama,English,2008,43,Director_5,"Actor_232,Actor_310,Actor_411",A documentary piece about love.,4.1,,43,100,1,15-04-2023,6,0,398,4.9,18+,2,0,1,organic,0,3,15-04-2023 09:52,French,No,2000,4G,4K,Thrilling,Title 80 S5 | Documentary | Director_5 | English
ev_00628,user_0255,52,Male,TN,Basic,21-02-2019,02-04-2025,Mobile,sess_76917,content_0037,Title 15 S2,Movie,Comedy,Romance,English,2019,93,Director_117,"Actor_125,Actor_155,Actor_40",A comedy piece about space.,4.8,,46,49.5,0,16-03-2025,8,0,590,7.4,UA,8,0,1,organic,1,0,16-03-2025 13:09,Korean,No,2000,4G,720p,Heartwarming,Title 15 S2 | Comedy | Director_117 | English
ev_00629,user_0386,39,Other,RJ,Standard,01-12-2022,14-08-2024,SmartTV,sess_52357,content_0278,Title 300 S1,Movie,Comedy,Animation,French,2022,133,Director_33,"Actor_421,Actor_369",A comedy piece about friendship.,6.7,8.3,24,18,0,19-07-2024,5,0,1430,7.6,15+,2,0,1,personalized,0,3,19-07-2024 19:20,French,No,1500,5G,4K,Feel-good,Title 300 S1 | Comedy | Director_33 | French
ev_00630,user_0128,52,Female,KA,Basic,07-01-2022,26-08-2025,Web,sess_39185,content_0196,Title 35 S1,Series,Documentary,Fantasy|Thriller,Hindi,2014,58,Director_35,"Actor_228,Actor_458,Actor_23",A documentary piece about love.,5.3,4.7,4,6.9,0,06-08-2025,1,0,287,5.1,U,8,5,35,personalized,0,2,06-08-2025 09:11,"Telugu,Korean",Yes,1500,4G,1080p,Educational,Title 35 S1 | Documentary | Director_35 | Hindi
ev_00631,user_0190,36,Female,KA,Basic,13-05-2021,22-12-2023,Web,sess_42322,content_0242,Title 124 S2,Series,Action,Romance,Spanish,2000,59,Director_5,"Actor_41,Actor_233,Actor_364",A action piece about adventure.,4.7,,3,5.1,0,17-12-2023,8,0,578,8.1,U,6,3,33,personalized,0,0,17-12-2023 08:09,Hindi,Yes,3000,WiFi,1080p,Suspense,Title 124 S2 | Action | Director_5 | Spanish
ev_00632,user_0128,20,Female,KA,Basic,05-12-2021,19-07-2025,GameConsole,sess_90902,content_0219,Title 114 S1,Series,Horror,Horror,Telugu,2007,12,Director_36,Actor_467,A horror piece about family.,3.5,2.7,10,83.3,0,21-06-2025,5,1,1949,3.9,UA,2,1,8,organic,0,5,21-06-2025 08:13,Telugu,No,3000,5G,4K,Feel-good,Title 114 S1 | Horror | Director_36 | Telugu
ev_00633,user_0393,16,Other,AP,Basic,29-07-2022,08-01-2023,Tablet,sess_34241,content_0192,Title 114 S2,Series,Drama,Comedy,Korean,2007,47,Director_21,Actor_155,A drama piece about space.,8,,17,36.2,0,08-01-2023,1,0,218,6.5,UA,3,6,42,personalized,0,0,08-01-2023 06:16,"Telugu,English",No,1200,5G,1080p,Heartwarming,Title 114 S2 | Drama | Director_21 | Korean
ev_00634,user_0080,31,Male,KA,Premium,12-06-2020,03-09-2023,Tablet,sess_27919,content_0017,Title 144 S4,Movie,Horror,Documentary|Animation|Romance,English,2023,135,Director_75,"Actor_117,Actor_1",A horror piece about mystery.,8.1,8.2,135,100,1,11-08-2023,8,0,954,8.5,U,4,0,1,organic,0,3,11-08-2023 00:26,Spanish,No,1500,5G,480p,Feel-good,Title 144 S4 | Horror | Director_75 | English
ev_00635,user_0342,53,Female,AP,Basic,14-10-2022,07-12-2023,GameConsole,sess_72493,content_0012,Title 232 S4,Series,Sci-Fi,Sci-Fi|Documentary|Drama,Tamil,2005,52,Director_61,"Actor_35,Actor_65,Actor_14,Actor_402",A sci-fi piece about space.,3.6,7.3,46,88.5,0,25-11-2023,1,1,320,3.8,U,10,2,20,personalized,0,5,25-11-2023 14:35,Tamil,Yes,1200,5G,720p,Educational,Title 232 S4 | Sci-Fi | Director_61 | Tamil
ev_00636,user_0237,29,Female,TN,Free,04-10-2021,20-05-2025,GameConsole,sess_29952,content_0193,Title 64 S5,Series,Animation,Comedy,Korean,2004,34,Director_105,"Actor_332,Actor_263,Actor_189",A animation piece about friendship.,4,1.7,4,11.8,0,16-05-2025,4,1,929,8,UA,9,9,54,trending,0,2,16-05-2025 20:27,"Telugu,Spanish",Yes,1200,3G,1080p,Feel-good,Title 64 S5 | Animation | Director_105 | Korean
ev_00637,user_0192,35,Male,MH,Standard,23-02-2021,03-03-2023,SmartTV,sess_60834,content_0022,Title 284 S2,Series,Sci-Fi,Animation|Comedy,Tamil,2006,43,Director_18,Actor_49,A sci-fi piece about love.,8,,27,62.8,0,01-02-2023,3,0,883,5.7,UA,5,2,12,personalized,0,1,01-02-2023 16:41,"French,Telugu",No,2000,3G,4K,Suspense,Title 284 S2 | Sci-Fi | Director_18 | Tamil
ev_00638,user_0325,27,Other,UP,Basic,28-07-2019,29-03-2024,Tablet,sess_85837,content_0120,Title 226 S5,Series,Animation,Action|Animation,Tamil,2018,28,Director_91,"Actor_426,Actor_62,Actor_12",A animation piece about mystery.,5.3,1.1,10,35.7,0,28-02-2024,6,0,1759,3.7,U,6,3,33,trending,0,2,28-02-2024 23:58,Spanish,No,3000,5G,1080p,Educational,Title 226 S5 | Animation | Director_91 | Tamil
ev_00639,user_0034,16,Female,TN,Premium,03-01-2019,06-08-2024,Mobile,sess_97573,content_0210,Title 138 S2,Movie,Action,Comedy|Romance|Sci-Fi,Korean,2021,115,Director_116,Actor_96,A action piece about adventure.,8,5.4,66,57.4,0,17-07-2024,8,0,1758,8.3,15+,1,0,1,trending,0,0,17-07-2024 06:56,French,Yes,800,WiFi,4K,Thrilling,Title 138 S2 | Action | Director_116 | Korean
ev_00640,user_0364,31,Other,DL,Free,17-02-2019,04-06-2025,Web,sess_78186,content_0270,Title 74 S2,Movie,Fantasy,Action|Drama|Romance,Tamil,2002,121,Director_63,"Actor_393,Actor_374,Actor_228,Actor_7",A fantasy piece about friendship.,3.9,7,108,89.3,0,19-05-2025,3,1,1809,7.8,UA,0,0,1,trending,0,2,19-05-2025 04:19,"Korean,Tamil",Yes,1200,5G,4K,Heartwarming,Title 74 S2 | Fantasy | Director_63 | Tamil
ev_00641,user_0132,20,Male,TN,Premium,31-03-2018,18-10-2024,SmartTV,sess_98759,content_0192,Title 296 S4,Movie,Horror,Horror,Spanish,2012,147,Director_93,Actor_358,A horror piece about adventure.,5.2,,147,100,1,17-10-2024,3,0,50,6.4,15+,6,0,1,organic,0,1,17-10-2024 08:55,"Korean,English",Yes,1500,4G,480p,Feel-good,Title 296 S4 | Horror | Director_93 | Spanish
ev_00642,user_0063,34,Male,TN,Standard,21-09-2021,11-11-2024,SmartTV,sess_14682,content_0175,Title 170 S3,Series,Comedy,Documentary|Horror,French,2022,55,Director_83,Actor_277,A comedy piece about love.,4,5.6,55,100,1,16-10-2024,1,1,557,4.5,15+,6,7,84,organic,0,4,16-10-2024 21:39,Tamil,Yes,2000,WiFi,4K,Suspense,Title 170 S3 | Comedy | Director_83 | French
ev_00643,user_0192,36,Other,RJ,Standard,25-05-2022,17-09-2024,Tablet,sess_14876,content_0285,Title 259 S1,Movie,Drama,Drama|Comedy|Sci-Fi,Spanish,2010,117,Director_37,"Actor_57,Actor_250,Actor_431,Actor_418",A drama piece about friendship.,6.3,9.7,22,18.8,0,14-09-2024,7,0,1838,6.6,UA,7,0,1,trending,0,3,14-09-2024 14:28,"English,Korean",No,2000,3G,1080p,Thrilling,Title 259 S1 | Drama | Director_37 | Spanish
ev_00644,user_0012,45,Male,WB,Basic,08-08-2018,30-07-2024,GameConsole,sess_18778,content_0204,Title 267 S2,Movie,Action,Comedy|Fantasy,Korean,2001,102,Director_111,Actor_171,A action piece about space.,4,4.2,2,2,0,06-07-2024,3,0,1118,5.2,15+,3,0,1,editor_pick,0,2,06-07-2024 05:26,"Telugu,French",Yes,800,3G,4K,Suspense,Title 267 S2 | Action | Director_111 | Korean
ev_00645,user_0253,33,Male,RJ,Free,30-07-2022,21-12-2023,Tablet,sess_36805,content_0164,Title 23 S1,Series,Horror,Sci-Fi|Animation,Spanish,2015,48,Director_112,"Actor_3,Actor_418",A horror piece about family.,7.9,8.1,43,89.6,0,16-12-2023,7,0,1214,6.4,UA,4,6,30,personalized,0,4,16-12-2023 12:39,"Telugu,English",Yes,800,3G,720p,Feel-good,Title 23 S1 | Horror | Director_112 | Spanish
ev_00646,user_0384,22,Male,UP,Free,10-02-2018,28-01-2025,GameConsole,sess_73010,content_0251,Title 289 S4,Movie,Drama,Fantasy|Thriller|Action,Telugu,2015,140,Director_59,Actor_62,A drama piece about family.,6,2.2,10,7.1,0,20-01-2025,1,0,18,5.7,U,2,0,1,organic,0,2,20-01-2025 23:02,"Telugu,Hindi",Yes,1500,3G,4K,Heartwarming,Title 289 S4 | Drama | Director_59 | Telugu
ev_00647,user_0252,24,Male,AP,Free,21-07-2017,10-08-2023,SmartTV,sess_47692,content_0227,Title 219 S1,Series,Comedy,Documentary|Sci-Fi,Tamil,2024,35,Director_52,"Actor_209,Actor_152,Actor_21,Actor_311",A comedy piece about space.,7.6,8.7,8,22.9,0,19-07-2023,3,0,331,8.6,15+,2,7,63,organic,0,0,19-07-2023 19:46,Korean,No,1200,4G,4K,Feel-good,Title 219 S1 | Comedy | Director_52 | Tamil
ev_00648,user_0380,68,Other,MH,Basic,27-07-2019,28-02-2023,Web,sess_19075,content_0007,Title 146 S4,Movie,Sci-Fi,Comedy,Tamil,2015,170,Director_15,Actor_465,A sci-fi piece about mystery.,2.8,,1,0.6,0,14-02-2023,1,1,276,5.4,UA,10,0,1,organic,0,1,14-02-2023 07:31,"Tamil,Spanish",Yes,1500,3G,480p,Thrilling,Title 146 S4 | Sci-Fi | Director_15 | Tamil
